,NOMBRE,CONTROL,TIPO_MONITOREO,COSTO_MATRICULA,ESTADO,INGRESOS_FAMILIARES_M1,INGRESOS_FAMILIARES_H2,Labels_3Clusters
4449,Preferred College of Nursing-Van Nuys,3,0,23487.0,5,0.160305344,0.04793951204880309,0
4450,Academy of Career Training,3,0,10600.0,10,0.107296137,0.04793951204880309,0
4451,TESST College of Technology-Baltimore,3,0,15123.0,23,0.096385542,0.016351119,0
4452,Tennessee Technological University,1,0,7063.0,49,0.186864932,0.088228005,2
4453,Brookline College-Albuquerque,3,0,15515.0,37,0.1259623544467344,0.04793951204880309,0
4454,Heritage Christian University,2,0,9792.0,1,0.14186649974413781,0.0,0
4455,Mendocino College,1,0,1423.0,5,0.157757497,0.09437983713587411,2
4456,Paul Mitchell the School-Boise,3,0,16850.0,16,0.125,0.04793951204880309,0
4457,Pennco Tech-Bristol,3,0,21095.0,43,0.148190045,0.041855204,0
4458,City Colleges of Chicago-Harry S Truman College,1,0,3070.0,17,0.15777064504154126,0.09437983713587411,2
4459,NASCAR Technical Institute,3,0,39050.0,32,0.1259623544467344,0.04793951204880309,0
4460,Vatterott College-Dividend,3,0,12307.0,49,0.1259623544467344,0.04793951204880309,0
4461,Metropolitan Community College-Kansas City,1,0,2790.0,28,0.15777064504154126,0.09437983713587411,2
4462,Advance Tech College,3,0,9575.0,44,0.1259623544467344,0.0,0
4463,Moraine Valley Community College,1,0,3786.0,17,0.15777064504154126,0.09437983713587411,2
4464,Maryville College,2,0,31132.0,49,0.148425787,0.113943029,0
4465,Bryan University,3,0,11850.0,5,0.142756184,0.034628975,0
4466,Robert Morgan Educational Center,1,0,3491.0,10,0.120087336,0.0,2
4467,Excel Learning Center,3,0,14450.0,50,0.103626943,0.04793951204880309,0
4468,Traviss Career Center,1,0,3251.0,10,0.111662531,0.0,2
4469,Cameo Beauty Academy,3,0,17425.0,17,0.1259623544467344,0.04793951204880309,0
4470,Notre Dame College,2,0,26344.0,40,0.157854406,0.118007663,0
4471,Visible Music College,2,0,22000.0,49,0.14186649974413781,0.192307692,1
4473,Bentley University,2,0,41110.0,22,0.14186649974413781,0.0711596745923386,0
4474,Manhattan Hairstyling Academy,3,0,14500.0,10,0.097297297,0.04793951204880309,0
4475,Clackamas Community College,1,0,4133.0,42,0.15777064504154126,0.09437983713587411,2
4476,Florida Technical College,3,0,16964.0,10,0.085730089,0.002581121,0
4477,University of Puerto Rico-Utuado,1,0,2014.0,44,0.15777064504154126,0.09437983713587411,2
4478,University of Phoenix-Tulsa Campus,3,0,10240.0,41,0.135500822,0.015967208,0
4479,Lees-McRae College,2,0,24150.0,32,0.170103093,0.135738832,0
4481,Strayer University-Akron Campus,3,0,15495.0,40,0.138014931,0.012998267,0
4482,Huertas College,3,0,6485.0,44,0.082183187,0.04793951204880309,0
4483,Los Angeles City College,1,0,1221.0,5,0.15777064504154126,0.09437983713587411,2
4484,University of Alaska Anchorage,1,0,5147.0,0,0.175756369,0.088176752,2
4485,Clark University,2,0,39550.0,22,0.14186649974413781,0.0711596745923386,0
4487,Blue Cliff College-Lafayette,3,0,17308.0,21,0.061151079,0.00647482,0
4488,Day Spa Career College,3,0,13000.0,30,0.1259623544467344,0.04793951204880309,0
4489,Orlando Tech,1,0,3979.0,10,0.107734807,0.09437983713587411,0
4490,Everest College-San Francisco,3,0,15009.0,5,0.124681934,0.04793951204880309,0
4491,Award Beauty School,3,0,17995.0,23,0.0725,0.04793951204880309,0
4492,Everglades University-Orlando,2,0,14600.0,10,0.151279199,0.024471635,0
4493,Regency Beauty Institute-Independence,3,0,16200.0,28,0.094486839,0.027951642,0
4494,Gateway Community College,1,0,3786.0,7,0.15777064504154126,0.09437983713587411,2
4495,Parkland College,1,0,3525.0,17,0.15777064504154126,0.09437983713587411,2
4496,Abdill Career College Inc,3,0,11550.0,42,0.175675676,0.04793951204880309,0
4497,Fond du Lac Tribal and Community College,1,0,5257.0,27,0.126380368,0.023312883,2
4498,O'More College of Design,2,0,26160.0,49,0.197530864,0.0711596745923386,0
4499,ITT Technical Institute-Concord,3,0,18048.0,5,0.1259623544467344,0.04793951204880309,0
4500,Emporia State University,1,0,5614.0,19,0.149527807,0.091290661,2
4501,Dawson Community College,1,0,3113.0,31,0.199170125,0.058091286,2
4502,Crown College,2,0,22430.0,27,0.14186649974413781,0.0711596745923386,0
4503,Rogue Community College,1,0,3825.0,42,0.15777064504154126,0.09437983713587411,2
4504,Ohio State Beauty Academy,3,0,12000.0,40,0.108786611,0.04793951204880309,0
4505,Eastern University,2,0,28090.0,43,0.14186649974413781,0.0711596745923386,0
4506,St Paul's School of Nursing-Queens,3,0,20498.0,39,0.251273345,0.050933786,2
4509,Blue Cliff College-Gulfport,3,0,15770.0,30,0.061151079,0.00647482,0
4510,Mildred Elley-New York Campus,3,0,11304.0,39,0.106031128,0.006322957,0
4511,ITT Technical Institute-San Antonio,3,0,18048.0,50,0.1259623544467344,0.04793951204880309,0
4513,University of Connecticut-Stamford,1,0,10066.0,7,0.123984273,0.295806029,1
4514,Southern Virginia University,2,0,18900.0,52,0.14186649974413781,0.0711596745923386,0
4515,Harding School of Theology,2,0,12006.0,49,0.135737705,0.22295082,1
4516,Universal Technology College of Puerto Rico,2,0,10185.0,44,0.14186649974413781,0.0711596745923386,0
4517,American Jewish University,2,0,27900.0,5,0.14186649974413781,0.0711596745923386,0
4518,Fortis Institute-Grand Prairie,3,0,14499.0,50,0.122690318,0.012195122,0
4519,Sanford-Brown Institute-Pittsburgh,3,0,13575.0,43,0.1259623544467344,0.04793951204880309,0
4520,Laird Institute of Spa Therapy,3,0,13560.0,35,0.123809524,0.04793951204880309,0
4521,Housatonic Community College,1,0,3786.0,7,0.15777064504154126,0.09437983713587411,2
4523,Madison Area Technical College,1,0,3914.0,56,0.15777064504154126,0.09437983713587411,2
4524,Bridgeport Hospital School of Nursing,2,0,10961.0,7,0.14673913,0.130434783,2
4526,Rudae's School of Beauty Culture-Kokomo,3,0,12375.0,18,0.145669291,0.04793951204880309,0
4527,La Baron Hairdressing Academy-Overland Park,3,0,13100.0,19,0.1259623544467344,0.04793951204880309,0
4528,Georgia Piedmont Technical College,1,0,2546.0,12,0.114791403,0.006573957,2
4530,Cambridge College,2,0,13392.0,22,0.14186649974413781,0.0711596745923386,0
4531,Toni & Guy Hairdressing Academy-Toledo,3,0,16350.0,40,0.125,0.072368421,0
4532,Holy Family University,2,0,27100.0,43,0.126262626,0.162626263,1
4533,Shaw University,2,0,16480.0,32,0.155963303,0.02293578,0
4534,Cazenovia College,2,0,29410.0,39,0.147445256,0.145985402,0
4535,Everest College-Vancouver,3,0,14112.0,55,0.097611324,0.009141846,0
4536,John A Logan College,1,0,2910.0,17,0.147438966,0.0,2
4537,SUM Bible College and Theological Seminary,2,0,7946.0,5,0.154639175,0.034364261,2
4538,Empire Beauty School-Warwick,3,0,16500.0,46,0.094601817,0.018706574,0
4539,Ridley-Lowell Business & Technical Institute-Binghamton,3,0,12850.0,39,0.039274925,0.04793951204880309,0
4540,Widener University-Main Campus,2,0,38028.0,43,0.14186649974413781,0.0711596745923386,0
4541,New England College,2,0,33000.0,35,0.14186649974413781,0.0711596745923386,0
4543,Midwest Technical Institute-Moline,3,0,13754.0,17,0.099169171,0.016439809,0
4544,Texas Wesleyan University,2,0,22040.0,50,0.175572519,0.063613232,0
4546,Myotherapy Institute,3,0,15650.0,34,0.1259623544467344,0.04793951204880309,0
4548,McDowell Technical Community College,1,0,1776.0,32,0.156069364,0.0,2
4549,Cosmetology College of Franklin County,3,0,13050.0,28,0.1259623544467344,0.04793951204880309,0
4550,Beth Hamedrash Shaarei Yosher Institute,2,0,7500.0,39,0.14186649974413781,0.0,0
4551,Tennessee College of Applied Technology-Jacksboro,1,0,3477.0,49,0.091633466,0.0,2
4552,NHTI-Concord's Community College,1,0,7360.0,35,0.15777064504154126,0.09437983713587411,2
4553,Red Rocks Community College,1,0,3224.0,6,0.150366492,0.045026178,2
4554,Lancaster Bible College,2,0,18270.0,43,0.189772727,0.077272727,0
4555,Academy of Hair Design-Springfield,3,0,12900.0,28,0.11627907,0.04793951204880309,0
4556,Southeastern Institute-Charleston,3,0,15584.0,47,0.090666667,0.04793951204880309,0
4557,Franklin University,2,0,10681.0,40,0.14186649974413781,0.0711596745923386,0
4558,Arkansas Northeastern College,1,0,1954.0,2,0.169064748,0.0,2
4559,Westminster College,2,0,29500.0,51,0.148325359,0.208133971,1
4561,Hudson County Community College,1,0,4578.0,36,0.15777064504154126,0.09437983713587411,2
4562,Regency Beauty Institute-Spartanburg,3,0,16200.0,47,0.094486839,0.027951642,0
4563,Paris Beauty College,3,0,10400.0,5,0.1259623544467344,0.0,0
4564,ITT Technical Institute-Levittown,3,0,18048.0,43,0.1259623544467344,0.04793951204880309,0
4566,Marymount University,2,0,26430.0,52,0.14186649974413781,0.0711596745923386,0
4567,Columbia International University,2,0,18930.0,47,0.211618257,0.095435685,0
4568,Seacoast Career Schools-Sanford Campus,3,0,12800.0,24,0.1259623544467344,0.04793951204880309,0
4569,National Academy of Beauty Arts-St Louis,3,0,13900.0,28,0.098666667,0.04793951204880309,0
4570,Regency Beauty Institute-Detroit Lakeside,3,0,17300.0,26,0.094486839,0.027951642,0
4571,Strayer University-Piscataway,3,0,15495.0,36,0.138014931,0.012998267,0
4572,Tennessee College of Applied Technology-Newbern,1,0,3477.0,49,0.195439739,0.0,2
4573,Fayetteville College of Cosmetology Arts and Sciences,3,0,14783.0,49,0.1259623544467344,0.04793951204880309,0
4574,Thiel College,2,0,26802.0,43,0.137161085,0.118022329,0
4575,Utah College of Massage Therapy-Salt Lake City,3,0,12060.0,51,0.138171668,0.035589672,0
4576,Virginia Union University,2,0,15130.0,52,0.19558676,0.042126379,0
4577,Chippewa Valley Technical College,1,0,3692.0,56,0.154403245,0.042873696,2
4579,Pima Medical Institute-Renton,3,0,11830.0,55,0.1259623544467344,0.04793951204880309,0
4580,Sul Ross State University,1,0,5436.0,50,0.156895128,0.045417011,2
4581,The Illinois Institute of Art-Chicago,3,0,17488.0,17,0.1259623544467344,0.04793951204880309,0
4582,East Los Angeles College,1,0,1221.0,5,0.15777064504154126,0.09437983713587411,2
4583,UEI,3,0,18300.0,12,0.117083787,0.00609358,0
4584,Design's School of Cosmetology,3,0,14075.0,5,0.147169811,0.071698113,0
4585,Anthem Institute-Parsippany,3,0,13567.0,36,0.1259623544467344,0.04793951204880309,0
4587,Herzing University-Kenosha,3,0,11150.0,56,0.128298233,0.01755023,0
4588,Yeshivas Be'er Yitzchok,2,0,10200.0,36,0.14186649974413781,0.0,0
4589,The Process Institute of Cosmetology,3,0,17050.0,12,0.118055556,0.069444444,0
4590,Navajo Technical University,1,0,2590.0,37,0.15777064504154126,0.09437983713587411,2
4591,ITT Technical Institute-Newburgh,3,0,18048.0,18,0.1259623544467344,0.04793951204880309,0
4592,Utah College of Massage Therapy-Aurora,3,0,12100.0,6,0.138171668,0.035589672,0
4593,Coastline Beauty College,3,0,9200.0,5,0.1259623544467344,0.0,0
4594,Aviation Institute of Maintenance-Orlando,3,0,18007.0,10,0.134285714,0.031428571,0
4595,Ogeechee Technical College,1,0,2646.0,12,0.15777064504154126,0.09437983713587411,2
4596,ITT Technical Institute-Dearborn,3,0,18048.0,26,0.1259623544467344,0.04793951204880309,0
4597,Seattle Community College-South Campus,1,0,3824.0,55,0.156059285,0.0,2
4598,Cambria-Rowe Business College-Indiana,3,0,13130.0,43,0.116402116,0.04793951204880309,0
4599,Fortis College-Indianapolis,3,0,19957.0,18,0.1259623544467344,0.04793951204880309,0
4600,Lakeshore Technical College,1,0,3868.0,56,0.15777064504154126,0.09437983713587411,2
4601,Career College of Northern Nevada,3,0,24032.0,38,0.161090459,0.016109046,0
4602,New Mexico Junior College,1,0,1248.0,37,0.147225368,0.013590034,2
4603,Marian Court College,2,0,16200.0,22,0.206521739,0.0711596745923386,2
4604,Kaplan University-Omaha Campus,3,0,15352.0,34,0.1259623544467344,0.04793951204880309,0
4605,ETI School of Skilled Trades,3,0,13978.0,17,0.143916914,0.025222552,0
4606,Nebraska College of Technical Agriculture,1,0,4530.0,34,0.143691409,0.234516674,1
4608,Merkaz Bnos-Business School,2,0,28300.0,39,0.043478261,0.0,0
4609,Brown Mackie College-Oklahoma City,3,0,12114.0,41,0.119861318,0.020307083,0
4611,University of Maine at Machias,1,0,7490.0,24,0.155844156,0.075324675,0
4612,International Polytechnic Institute,2,0,5582.0,5,0.14186649974413781,0.0,2
4613,Iowa School of Beauty-Marshalltown,3,0,16800.0,15,0.1259623544467344,0.04793951204880309,0
4614,Regency Beauty Institute-SW Houston,3,0,16200.0,50,0.094486839,0.027951642,0
4615,Regency Beauty Institute-Lansing,3,0,17300.0,26,0.094486839,0.027951642,0
4616,Paul Mitchell the School-Birmingham,3,0,15600.0,1,0.12037037,0.04793951204880309,0
4617,Sullivan College of Technology and Design,3,0,19327.0,20,0.151612903,0.032258065,0
4618,Phagans Medford Beauty School,3,0,14950.0,42,0.183486239,0.0,0
4620,Empire Beauty School-Gwinnett,3,0,18360.0,12,0.094601817,0.018706574,0
4621,Clarion University of Pennsylvania,1,0,9404.0,43,0.15777064504154126,0.09437983713587411,0
4622,Johnson State College,1,0,10286.0,54,0.15777064504154126,0.09437983713587411,0
4627,Robert Fiance Beauty Schools-Perth Amboy,3,0,15750.0,36,0.125,0.04793951204880309,0
4628,Texas Barber Colleges and Hairstyling Schools Branch Campus #7,3,0,12450.0,50,0.084255319,0.04793951204880309,0
4629,Westfield State University,1,0,8694.0,22,0.119141324,0.241860465,1
4630,Hair Expressions Academy,3,0,16300.0,23,0.158249158,0.047138047,0
4631,Scott College of Cosmetology,3,0,13752.0,57,0.1259623544467344,0.04793951204880309,0
4632,Cogswell College,3,0,16160.0,5,0.135542169,0.159638554,0
4633,Gwynedd Mercy University,2,0,29450.0,43,0.14186649974413781,0.0711596745923386,0
4634,Fordham University,2,0,43902.0,39,0.109009629,0.412310867,1
4635,Midwives College of Utah,2,0,4485.0,51,0.18,0.0711596745923386,2
4636,Beauty Schools of America-Homestead,3,0,14017.0,10,0.064817285,0.003200854,0
4637,Cisco College,1,0,3060.0,50,0.15777064504154126,0.09437983713587411,2
4638,Cinta Aveda Institute,3,0,22575.0,5,0.114285714,0.06,0
4639,University of Arkansas Community College-Hope,1,0,2281.0,2,0.14271556,0.0,2
4641,University of Puerto Rico-Bayamon,1,0,2212.0,44,0.229468599,0.09437983713587411,2
4642,Ponca City Beauty College,3,0,8600.0,41,0.1259623544467344,0.04793951204880309,0
4643,Butler Tech-D Russel Lee Career Center,1,0,13896.0,40,0.16481069,0.040089087,0
4644,New Castle Beauty Academy,3,0,13800.0,43,0.098837209,0.04793951204880309,0
4645,Northern Virginia Community College,1,0,3677.0,52,0.15777064504154126,0.09437983713587411,2
4646,Eastern College of Health Vocations-New Orleans,3,0,9960.0,21,0.06650641,0.04793951204880309,0
4647,Eastern Florida State College,1,0,2496.0,10,0.149147921,0.019768235,2
4648,Vincennes Beauty College,3,0,11020.0,18,0.1259623544467344,0.0,0
4649,Western Michigan University,1,0,10355.0,26,0.15777064504154126,0.09437983713587411,0
4650,The College of Wooster,2,0,41680.0,40,0.127272727,0.284848485,1
4651,Euphoria Institute of Beauty Arts & Sciences-Green Valley,3,0,17712.0,38,0.128408459,0.023511408,0
4652,ITT Technical Institute-Knoxville,3,0,18048.0,49,0.1259623544467344,0.04793951204880309,0
4654,Pennsylvania State University-Penn State Wilkes-Barre,1,0,13354.0,43,0.15777064504154126,0.09437983713587411,0
4655,Humboldt State University,1,0,7144.0,5,0.15777064504154126,0.09437983713587411,2
4656,Woodruff Medical Training and Testing,3,0,12300.0,12,0.1259623544467344,0.0,0
4657,Apex School of Theology,2,0,4900.0,32,0.14186649974413781,0.0711596745923386,0
4658,Longs Peak Academy,3,0,17440.0,6,0.1259623544467344,0.04793951204880309,0
4659,Amridge University,2,0,6870.0,1,0.14186649974413781,0.0711596745923386,0
4661,El Camino Community College District,1,0,1142.0,5,0.15777064504154126,0.09437983713587411,2
4662,Evangel University,2,0,20040.0,28,0.175265554,0.106221548,0
4663,University of Aesthetics-Downers Grove,3,0,10234.0,17,0.1259623544467344,0.04793951204880309,0
4665,International School of Beauty Inc,3,0,16000.0,5,0.131498471,0.04793951204880309,0
4666,CUNY Brooklyn College,1,0,6184.0,39,0.15777064504154126,0.09437983713587411,2
4667,Baker University,2,0,25580.0,19,0.14186649974413781,0.0711596745923386,0
4668,Baptist Health Schools-Little Rock,2,0,7804.0,2,0.176933159,0.055045872,2
4669,Clearwater Christian College,2,0,17125.0,10,0.187250996,0.075697211,0
4670,Paul Mitchell the School-Great Lakes,3,0,11725.0,26,0.123287671,0.051369863,0
4671,Nashville Barber and Style Academy,3,1,14995.0,49,0.1259623544467344,0.0,0
4672,Delta College,1,0,3095.0,26,0.15777064504154126,0.09437983713587411,2
4673,Georgia Career Institute,3,0,18745.0,12,0.127118644,0.025423729,0
4674,SAE Institute of Technology-Miami,3,1,17760.0,10,0.091666667,0.04793951204880309,0
4675,Appalachian State University,1,0,6462.0,32,0.15777064504154126,0.09437983713587411,2
4676,University of Phoenix-McAllen Campus,3,0,10240.0,50,0.135500822,0.015967208,0
4677,Lincoln College of Technology-Melrose Park,3,0,31502.0,17,0.13571572,0.057217426,0
4678,Empire Beauty School-Waterville,3,0,15225.0,24,0.116015132,0.014712064,0
4679,University of Phoenix-Online Campus,3,0,10188.0,4,0.135500822,0.015967208,0
4680,University of South Carolina-Union,1,0,6482.0,47,0.126436782,0.09437983713587411,0
4682,American InterContinental University-Online,3,0,13345.0,17,0.1259623544467344,0.04793951204880309,0
4683,Seattle University,2,0,36465.0,55,0.111397296,0.282678686,1
4684,Juniata College,2,0,37170.0,43,0.130360206,0.284734134,1
4685,SUNY Broome Community College,1,0,4541.0,39,0.14798331,0.051460362,0
4686,The Art Institute of Tennessee-Nashville,3,0,17596.0,49,0.1259623544467344,0.04793951204880309,0
4687,Gadsden State Community College,1,0,3900.0,1,0.15777064504154126,0.09437983713587411,2
4689,Western Connecticut State University,1,0,8893.0,7,0.151921358,0.200178731,1
4690,Southeast Technical Institute,1,0,4632.0,48,0.15777064504154126,0.09437983713587411,2
4692,Craven Community College,1,0,1832.0,32,0.15777064504154126,0.09437983713587411,2
4693,Southern Polytechnic State University,1,0,5732.0,12,0.15777064504154126,0.09437983713587411,2
4695,Everest Institute-Tigard,3,0,17020.0,42,0.1259623544467344,0.04793951204880309,0
4696,Pontifical College Josephinum,2,0,20614.0,40,0.14186649974413781,0.0711596745923386,0
4699,Sampson Community College,1,0,2365.0,32,0.15777064504154126,0.09437983713587411,2
4700,Forbes Road Career and Technology Center,1,0,2690.0,43,0.15777064504154126,0.09437983713587411,2
4701,George Fox University,2,0,31120.0,42,0.147497805,0.181738367,1
4702,University of Arkansas Community College-Batesville,1,0,2166.0,2,0.161366313,0.09437983713587411,2
4703,Monterey Peninsula College,1,0,1170.0,5,0.162846803,0.007840772,2
4704,Colleen O'Haras Beauty Academy,3,0,18450.0,5,0.1259623544467344,0.04793951204880309,0
4705,Wisconsin Indianhead Technical College,1,0,4296.0,56,0.170931423,0.030706244,2
4706,Cannella School of Hair Design-Elgin,3,0,12340.0,17,0.1259623544467344,0.0,0
4707,Blue Hills Regional Technical School,1,0,13800.0,22,0.15777064504154126,0.09437983713587411,0
4708,D'Youville College,2,0,22850.0,39,0.148957299,0.124131082,0
4709,Erie Business Center-Erie,3,0,10252.0,43,0.07635468,0.04793951204880309,0
4711,Empire Beauty School-Pottsville,3,0,14490.0,43,0.094601817,0.018706574,0
4713,Metro Beauty Academy,3,0,16525.0,43,0.147590361,0.096385542,0
4714,ITT Technical Institute-Plymouth Meeting,3,0,18048.0,43,0.1259623544467344,0.04793951204880309,0
4715,Wisconsin Academy,3,0,13000.0,56,0.1259623544467344,0.04793951204880309,0
4716,Bryant & Stratton College-Henrietta,3,0,16565.0,39,0.104719336,0.011435537,0
4717,Taylor Technical Institute,1,1,5594.0,10,0.15777064504154126,0.0,0
4718,Vanguard College of Cosmetology-Metairie,3,0,16000.0,21,0.120535714,0.071428571,0
4719,Carsten Institute of Cosmetology,3,0,16085.0,4,0.14453125,0.04793951204880309,0
4720,Indiana University-Purdue University-Fort Wayne,1,0,7013.0,18,0.15777064504154126,0.09437983713587411,2
4721,University of Pittsburgh-Bradford,1,0,13078.0,43,0.15777064504154126,0.09437983713587411,0
4722,Nossi College of Art,3,0,15400.0,49,0.110169492,0.042372881,0
4723,Union College,2,0,22000.0,20,0.144554455,0.073267327,0
4724,William Woods University,2,0,20650.0,28,0.14186649974413781,0.0711596745923386,0
4725,Yeshiva Karlin Stolin,2,0,7600.0,39,0.14186649974413781,0.0,0
4726,Sierra College,1,0,1150.0,5,0.15777064504154126,0.09437983713587411,2
4727,Mississippi College,2,0,14868.0,30,0.139344262,0.117734724,0
4728,Monroe Community College,1,0,3874.0,39,0.15777064504154126,0.09437983713587411,2
4729,Chapman University,2,0,43573.0,5,0.110195675,0.303810505,1
4730,Central Florida Institute,3,0,15455.0,10,0.119113573,0.04793951204880309,0
4731,Schreiner University,2,0,22484.0,50,0.161721068,0.146884273,0
4732,College of the Ozarks,2,0,18330.0,28,0.299319728,0.0711596745923386,2
4733,Fort Pierce Beauty Academy,3,0,6945.0,10,0.1259623544467344,0.04793951204880309,0
4734,CUNY Hostos Community College,1,0,4555.0,39,0.15777064504154126,0.09437983713587411,2
4735,Arlington Career Institute,3,0,11761.0,50,0.112676056,0.04793951204880309,0
4736,Kansas State University,1,0,8585.0,19,0.15777064504154126,0.09437983713587411,0
4737,Strayer University-South Carolina,3,0,15495.0,47,0.138014931,0.012998267,0
4738,Pennsylvania College of Health Sciences,2,0,21502.0,43,0.146634615,0.082932692,0
4739,Georgia Institute of Cosmetology,3,0,20895.0,12,0.081920904,0.04793951204880309,0
4740,SUNY College at Brockport,1,0,7222.0,39,0.156094709,0.149956153,2
4741,Northern Oklahoma College,1,0,3019.0,41,0.170844582,0.047435403,2
4742,High Point University,2,0,30715.0,32,0.14186649974413781,0.0711596745923386,0
4743,American Advanced Technicians Institute,3,0,9789.0,10,0.1259623544467344,0.0,0
4745,City Pointe Beauty Academy,3,0,13500.0,28,0.1259623544467344,0.04793951204880309,0
4746,Truett-McConnell College,2,0,16610.0,12,0.14186649974413781,0.0711596745923386,0
4748,Blue Mountain College,2,0,9470.0,30,0.262589928,0.0711596745923386,2
4749,Minot State University,1,0,6086.0,33,0.173991031,0.110313901,2
4750,Salon Success Academy-Redlands,3,0,18400.0,5,0.146090535,0.041152263,0
4751,The New School,2,0,40426.0,39,0.135858586,0.181818182,1
4752,The University of Tennessee-Chattanooga,1,0,7554.0,49,0.160757015,0.134653035,2
4753,Warren County Community College,1,0,3288.0,36,0.1613723,0.066073698,2
4754,Empire Beauty School-NE Philadelphia,3,0,15372.0,43,0.101382489,0.021505376,0
4755,Yeshivah Gedolah Rabbinical College,2,0,8400.0,10,0.14186649974413781,0.0,0
4756,MedTech College-Ft Wayne Campus,3,0,44900.0,18,0.1259623544467344,0.04793951204880309,0
4757,New Age Training,3,0,7935.0,39,0.1259623544467344,0.0,0
4758,Marinello School of Beauty,3,0,18510.0,5,0.1259623544467344,0.04793951204880309,0
4759,Avant Gard The School,3,0,14130.0,18,0.1259623544467344,0.04793951204880309,0
4760,Everest College-Colorado Springs,3,0,14040.0,6,0.129678639,0.008695652,0
4761,Paul Mitchell the School-Portland,3,0,15125.0,42,0.1259623544467344,0.04793951204880309,0
4763,Ozarka College,1,0,2414.0,2,0.127441861,0.09437983713587411,0
4764,University of Southern Mississippi,1,0,6744.0,30,0.15777064504154126,0.09437983713587411,2
4765,Davis Applied Technology College,1,0,4260.0,51,0.170103093,0.0,2
4766,Massage Therapy Trainining Institute,3,0,7138.0,37,0.1259623544467344,0.0,0
4767,Urbana University,2,0,21566.0,40,0.14186649974413781,0.0711596745923386,0
4768,South Texas Vocational Technical Institute-McAllen,3,0,18260.0,50,0.1259623544467344,0.04793951204880309,0
4769,Northwestern University,2,0,45527.0,17,0.137784844,0.33863275,1
4770,University of Maine at Augusta,1,0,7500.0,24,0.15777064504154126,0.09437983713587411,2
4771,Pensacola School of Massage Therapy & Health Careers,3,0,10400.0,10,0.1259623544467344,0.04793951204880309,0
4772,ITT Technical Institute-Cordova,3,0,18048.0,49,0.1259623544467344,0.04793951204880309,0
4773,Bucks County Community College-Lower Bucks Campus,1,0,3866.0,43,0.15777064504154126,0.09437983713587411,2
4776,Rensselaer Polytechnic Institute,2,0,46269.0,39,0.087414429,0.419694576,1
4777,Great Plains Technology Center,1,0,4313.0,41,0.158119658,0.0,2
4778,Missouri Tech,3,0,14810.0,28,0.25,0.04793951204880309,2
4779,Western Iowa Tech Community College,1,0,3528.0,15,0.180293501,0.034241789,2
4782,ITT Technical Institute-North Charleston,3,0,18048.0,47,0.1259623544467344,0.04793951204880309,0
4783,City Vision College,2,0,6000.0,28,0.14186649974413781,0.0,2
4784,Sidneys Hair Dressing College,3,0,13000.0,19,0.184615385,0.04793951204880309,0
4785,Roger Williams University,2,0,31668.0,46,0.14186649974413781,0.0711596745923386,0
4786,Grinnell College,2,0,43656.0,15,0.165919283,0.179372197,1
4787,Woodward Beauty College,3,0,11775.0,41,0.1259623544467344,0.04793951204880309,0
4788,Garnet Career Center,1,0,4469.0,57,0.100628931,0.0,2
4789,College of the Mainland,1,0,1494.0,50,0.157018813,0.010130246,2
4790,Texarkana College,1,0,2330.0,50,0.121116614,0.004502476,2
4791,Dickinson College,2,0,46094.0,43,0.095840868,0.443037975,1
4792,Boston University,2,0,44880.0,22,0.14186649974413781,0.0711596745923386,0
4793,Marinello School of Beauty,3,0,18510.0,5,0.105009634,0.04793951204880309,0
4795,Johnson & Wales University-Charlotte,2,0,27456.0,32,0.14186649974413781,0.0711596745923386,0
4796,Enid Beauty College,3,0,11950.0,41,0.144927536,0.04793951204880309,0
4800,Inver Hills Community College,1,0,5272.0,27,0.186253452,0.075176435,2
4802,Johns Hopkins University,2,0,45470.0,23,0.12587822,0.305620609,1
4803,Ultrasound Medical Institute,3,1,35000.0,10,0.1259623544467344,0.0,0
4804,University of Phoenix-Savannah Campus,3,0,10809.0,12,0.135500822,0.015967208,0
4805,PJ's College of Cosmetology- Plainfield,3,0,15100.0,18,0.106884058,0.04793951204880309,0
4806,CVPH Medical Center School of Radiologic Technology,2,0,16550.0,39,0.14186649974413781,0.0711596745923386,0
4807,Virginia State University,1,0,7784.0,52,0.15777064504154126,0.09437983713587411,2
4809,Milan Institute-Visalia,3,0,11907.0,5,0.12063228,0.009151414,0
4811,Oral Roberts University,2,0,22508.0,41,0.159235669,0.13933121,0
4813,The Salon Professional Academy-Onalaska,3,0,19050.0,56,0.134920635,0.04793951204880309,0
4814,Florida Gulf Coast University,1,0,6118.0,10,0.15777064504154126,0.09437983713587411,2
4815,Pat Wilson's Beauty College,3,0,12000.0,20,0.1259623544467344,0.0,0
4816,The University of Texas at Austin,1,0,9798.0,50,0.162482566,0.192867105,1
4817,Bellevue University,2,0,6300.0,34,0.196367465,0.050539616,2
4818,Paul Mitchell the School-Jersey Shore,3,0,14400.0,36,0.159722222,0.069444444,0
4819,Centura College-Chesapeake,3,0,14847.0,52,0.08016444,0.005652621,0
4820,Santa Ana College,1,0,1142.0,5,0.15777064504154126,0.09437983713587411,2
4821,D A Dorsey Educational Center,1,0,4608.0,10,0.15777064504154126,0.0,2
4822,Southern New Hampshire University,2,0,28884.0,35,0.14186649974413781,0.0711596745923386,0
4823,Claremore Beauty College,3,0,7500.0,41,0.1259623544467344,0.0,0
4824,Yeshiva D'monsey Rabbinical College,2,0,5450.0,39,0.0,0.0,0
