,NOMBRE,CONTROL,TIPO_MONITOREO,COSTO_MATRICULA,ESTADO,INGRESOS_FAMILIARES_M1,INGRESOS_FAMILIARES_H2,Labels_3Clusters
3423,Clary Sage College,3,0,21645.0,41,0.110042735,0.017094017,0
3424,The University of the Arts,2,0,36582.0,43,0.14186649974413781,0.0711596745923386,0
3425,ITT Technical Institute-Tulsa,3,0,18048.0,41,0.1259623544467344,0.04793951204880309,0
3427,Graceland University-Lamoni,2,0,23530.0,15,0.148314607,0.12247191,0
3428,Salon Success Academy-Corona,3,0,18400.0,5,0.146090535,0.041152263,0
3430,Albany College of Pharmacy and Health Sciences,2,0,28900.0,39,0.14186649974413781,0.0711596745923386,0
3432,Saint Mary's University of Minnesota,2,0,29315.0,27,0.186422414,0.149784483,0
3434,Strayer University-Texas,3,0,15495.0,50,0.138014931,0.012998267,0
3435,Healing Hands School of Holistic Health,3,0,9900.0,5,0.14379085,0.04793951204880309,0
3437,ITT Technical Institute-Eden Prairie,3,0,18048.0,27,0.1259623544467344,0.04793951204880309,0
3438,Gene Juarez Academy of Beauty-Federal Way,3,0,17100.0,55,0.148201439,0.073381295,0
3441,Paul Mitchell The School-Raleigh,3,0,15300.0,32,0.126168224,0.074766355,0
3442,Precision Manufacturing Institute,2,0,18350.0,43,0.210526316,0.0711596745923386,0
3444,Wright Beauty Academy,3,0,9400.0,26,0.1259623544467344,0.0,0
3445,Northwood University-Texas,2,0,22130.0,50,0.14186649974413781,0.0711596745923386,0
3446,Bryant & Stratton College-Eastlake,3,0,16565.0,40,0.104719336,0.011435537,0
3448,SW School of Business and Technical Careers-Del Rio,3,0,14600.0,50,0.117647059,0.0,0
3449,Marinello Schools of Beauty-Santa Clara,3,0,18510.0,5,0.1259623544467344,0.04793951204880309,0
3451,Miller-Motte Technical College-Macon,3,0,9225.0,12,0.1259623544467344,0.04793951204880309,0
3452,Carnegie Institute,3,0,11765.0,26,0.17472119,0.037174721,0
3453,Wiley College,2,0,11382.0,50,0.156218906,0.013930348,0
3454,Carthage R9 School District-Carthage Technical Center,1,0,9000.0,28,0.15777064504154126,0.0,0
3455,California Institute of the Arts,2,0,40536.0,5,0.14186649974413781,0.0711596745923386,0
3456,Strayer University-Doral,3,0,15495.0,10,0.138014931,0.012998267,0
3457,College of the Marshall Islands,1,0,4905.0,25,0.020849421,0.0,0
3459,Career Training Solutions,3,0,13285.0,52,0.137809187,0.056537103,0
3462,Brown Mackie College-Birmingham,3,0,12150.0,1,0.1259623544467344,0.04793951204880309,0
3463,Waldorf College,3,0,20316.0,15,0.1259623544467344,0.04793951204880309,0
3464,Portfolio Center,3,0,18625.0,12,0.15720524,0.104803493,0
3465,Paul Mitchell the School-Monroe,3,0,15500.0,56,0.1259623544467344,0.04793951204880309,0
3466,Regency Beauty Institute-Westminster,3,0,17300.0,6,0.094486839,0.027951642,0
3467,Kirksville Area Technical Center,1,0,7500.0,28,0.15777064504154126,0.0,0
3470,School of Professional Horticulture at the New York Botanical Garden,2,0,7000.0,39,0.14186649974413781,0.0711596745923386,0
3473,Institute of Technical Arts,3,0,13500.0,10,0.155778895,0.025125628,0
3477,Oklahoma Technical College,3,0,25392.0,41,0.110042735,0.017094017,0
3480,Carrington College-Tucson,3,0,14287.0,4,0.1259623544467344,0.04793951204880309,0
3481,Detroit Business Institute-Downriver,3,0,26400.0,26,0.152,0.04793951204880309,0
3484,Mountain State School of Massage,3,0,10922.0,57,0.1259623544467344,0.0,0
3485,Le Cordon Bleu College of Culinary Arts-Seattle,3,0,17200.0,55,0.1259623544467344,0.04793951204880309,0
3486,Westwood College-Anaheim,3,0,15148.0,5,0.161740558,0.023399015,0
3487,Universal College of Beauty Inc-Los Angeles 1,3,0,16200.0,5,0.1259623544467344,0.0,0
3489,The Art Institute of Washington,3,0,17596.0,52,0.1259623544467344,0.04793951204880309,0
3490,David Pressley School of Cosmetology,3,0,13150.0,26,0.099315069,0.047945206,0
3492,Saline County Career Center,1,0,7450.0,28,0.15777064504154126,0.0,0
3493,Venus Beauty Academy,3,0,15600.0,43,0.10982659,0.04793951204880309,0
3494,Apollo Career Center,1,0,10260.0,40,0.127946128,0.09437983713587411,0
3495,West Tennessee Business College,3,0,15605.0,49,0.086956522,0.0,0
3496,Colorado School of Trades,3,0,19961.0,6,0.172897196,0.074766355,0
3497,Thomas Aquinas College,2,0,24500.0,5,0.14186649974413781,0.0711596745923386,0
3498,Texas College of Cosmetology-Abilene,3,0,8915.0,50,0.10738255,0.0,0
3501,Rasmussen College-Kansas,3,0,10764.0,19,0.1259623544467344,0.04793951204880309,0
3502,Wesley College,2,0,23590.0,9,0.183123878,0.146319569,0
3503,Casa Loma College-Van Nuys,2,0,27757.0,5,0.14186649974413781,0.0711596745923386,0
3504,Hiram College,2,0,30290.0,40,0.149275362,0.120289855,0
3505,National American University-Austin,3,0,12891.0,50,0.1259623544467344,0.04793951204880309,0
3510,Daymar College-Bellevue,3,0,18000.0,20,0.091312057,0.04793951204880309,0
3511,Southeast School of Cosmetology,3,0,11290.0,20,0.1259623544467344,0.0,0
3512,Paul Mitchell the School-Rhode Island,3,0,15000.0,46,0.144444444,0.072486773,0
3513,Connecticut Center for Massage Therapy-Groton,3,0,14285.0,7,0.188709677,0.070967742,0
3514,Branford Hall Career Institute-Albany Campus,3,0,13000.0,39,0.1259623544467344,0.04793951204880309,0
3516,Judson University,2,0,27530.0,17,0.158347676,0.132530121,0
3517,Parisian Beauty School,3,0,16880.0,36,0.149625935,0.08478803,0
3519,Mr John's School of Cosmetology Esthetics & Nails-Decatur,3,0,15095.0,17,0.101010101,0.04793951204880309,0
3520,CET-Oxnard,2,0,9958.0,5,0.14186649974413781,0.0711596745923386,0
3521,Interactive College of Technology-Newport,3,0,8450.0,20,0.1259623544467344,0.04793951204880309,0
3523,Kenyon College,2,0,45640.0,40,0.14186649974413781,0.0711596745923386,0
3524,Pima Medical Institute-Houston,3,0,11397.0,50,0.1259623544467344,0.04793951204880309,0
3525,Moore Career College,3,0,11130.0,21,0.1259623544467344,0.04793951204880309,0
3526,Cloyd's Beauty School 1 Inc,3,0,6975.0,21,0.0,0.0,0
3527,Argosy University-Los Angeles,3,0,13663.0,5,0.126508959,0.031126509,0
3528,University of Phoenix-Milwaukee Campus,3,0,11320.0,56,0.135500822,0.015967208,0
3530,Cutter's Edge School of Cosmetology,3,0,10500.0,41,0.1259623544467344,0.0,0
3531,San Joaquin Valley College-Modesto,3,0,15528.0,5,0.1259623544467344,0.04793951204880309,0
3532,Regency Beauty Institute-Copperwood,3,0,16200.0,50,0.094486839,0.027951642,0
3534,The School of Hairstyling,3,0,10250.0,16,0.1259623544467344,0.0,0
3537,Harrison College-Fort Wayne,3,0,16740.0,18,0.1259623544467344,0.04793951204880309,0
3539,Harrison College-Evansville,3,0,16740.0,18,0.1259623544467344,0.04793951204880309,0
3540,Seminar L'moros Bais Yaakov,2,0,8135.0,39,0.183060109,0.0,0
3542,P&A Scholars Beauty School,3,0,13500.0,26,0.1259623544467344,0.0,0
3543,Paul Mitchell the School-Lexington,3,0,15650.0,20,0.120481928,0.04793951204880309,0
3546,Universal Technical Institute - Dallas Fort Worth,3,0,40950.0,50,0.1259623544467344,0.04793951204880309,0
3547,Vassar College,2,0,47890.0,39,0.14186649974413781,0.0711596745923386,0
3549,Bethune-Cookman University,2,0,14410.0,10,0.14186649974413781,0.0711596745923386,0
3550,Vista College,3,0,14725.0,50,0.100597296,0.006758881,0
3551,Kittanning Beauty School,3,0,13800.0,43,0.098837209,0.04793951204880309,0
3553,Everest College-Skokie,3,0,18841.0,17,0.1259623544467344,0.04793951204880309,0
3554,Crossroads College,2,0,15280.0,27,0.14186649974413781,0.0711596745923386,0
3555,ITT Technical Institute-Portland,3,0,18048.0,42,0.1259623544467344,0.04793951204880309,0
3556,Pittsburgh Institute of Mortuary Science Inc,2,0,18525.0,43,0.204678363,0.076023392,0
3558,Everest University-Orange Park,3,0,14796.0,10,0.1259623544467344,0.04793951204880309,0
3559,Boca Beauty Academy,3,0,15910.0,10,0.124293785,0.056497175,0
3561,Empire Beauty School-West Palm,3,0,12192.0,10,0.107438017,0.020443671,0
3562,Rasmussen College-Florida,3,0,10764.0,10,0.1259623544467344,0.04793951204880309,0
3563,Yeshiva of the Telshe Alumni,2,0,8600.0,39,0.14186649974413781,0.0,0
3566,Everest College-Everett,3,0,11736.0,55,0.1259623544467344,0.04793951204880309,0
3568,Elon University,2,0,30149.0,32,0.14186649974413781,0.0711596745923386,0
3569,Argosy University-Washington DC,3,0,13663.0,52,0.126508959,0.031126509,0
3572,Redstone College,3,0,14894.0,6,0.1259623544467344,0.04793951204880309,0
3573,Chicago School for Piano Technology,2,0,19000.0,17,0.14186649974413781,0.0711596745923386,0
3574,Berks Career & Technology Center,1,0,13540.0,43,0.15777064504154126,0.0,0
3575,Marinello Schools of Beauty-Sacramento,3,0,18510.0,5,0.09287257,0.015118791,0
3576,Branford Academy of Hair and Cosmetology,3,0,16550.0,7,0.1259623544467344,0.04793951204880309,0
3577,Canisius College,2,0,33332.0,39,0.14186649974413781,0.0711596745923386,0
3578,DeVry College of New York,3,0,16010.0,39,0.1259623544467344,0.04793951204880309,0
3580,Everest College-Thornton,3,0,15660.0,6,0.121533442,0.014681892,0
3583,Western Technical College,3,0,27536.0,50,0.163201008,0.04793951204880309,0
3585,Gerbers Akron Beauty School,3,0,8780.0,40,0.1259623544467344,0.04793951204880309,0
3586,Mt Sierra College,3,0,13361.0,5,0.172955975,0.04793951204880309,0
3587,American Baptist College,2,0,9350.0,49,0.125,0.0711596745923386,0
3592,The Salon Professional Academy-Fargo,3,0,15490.0,33,0.107438017,0.115702479,0
3593,Regency Beauty Institute-Crystal Lake,3,0,16200.0,17,0.094486839,0.027951642,0
3594,John Brown University,2,0,22734.0,2,0.199522103,0.123058542,0
3595,ITT Technical Institute-Orland Park,3,0,18048.0,17,0.1259623544467344,0.04793951204880309,0
3598,Central Penn College,3,0,16167.0,43,0.154340836,0.044212219,0
3599,La James International College-Cedar Falls,3,0,18660.0,15,0.130434783,0.04793951204880309,0
3600,Olivet College,2,0,23021.0,26,0.14186649974413781,0.0711596745923386,0
3601,Pima Medical Institute-Las Vegas,3,0,11397.0,38,0.1259623544467344,0.04793951204880309,0
3602,Peru State College,1,0,6188.0,34,0.144539615,0.078158458,0
3604,Avi Career Training,3,0,15900.0,52,0.1259623544467344,0.04793951204880309,0
3606,Spartan College of Aeronautics and Technology,3,0,15915.0,41,0.1259623544467344,0.04793951204880309,0
3608,Vatterott College-Oklahoma City,3,0,12392.0,41,0.082597004,0.011525163,0
3609,American Institute,3,0,13020.0,36,0.1259623544467344,0.04793951204880309,0
3610,CET-Gilroy,2,0,9394.0,5,0.14186649974413781,0.0711596745923386,0
3612,Hastings Beauty School,3,0,14150.0,27,0.186440678,0.04793951204880309,0
3613,Continental School of Beauty Culture-West Seneca,3,0,11900.0,39,0.079365079,0.04793951204880309,0
3614,Albright College,2,0,36660.0,43,0.162447257,0.130801688,0
3615,San Joaquin Valley College-Hesperia,3,0,16658.0,5,0.1259623544467344,0.04793951204880309,0
3616,Elmira Business Institute,3,0,15100.0,39,0.061428571,0.04793951204880309,0
3617,Capstone College,3,0,11500.0,5,0.1259623544467344,0.04793951204880309,0
3620,Le Cordon Bleu College of Culinary Arts-Portland,3,0,13050.0,42,0.1259623544467344,0.04793951204880309,0
3621,CET-Sobrato,2,0,9958.0,5,0.14186649974413781,0.0711596745923386,0
3622,Everest College-Tacoma,3,0,11736.0,55,0.1259623544467344,0.04793951204880309,0
3625,Cornish College of the Arts,2,0,33950.0,55,0.14186649974413781,0.0711596745923386,0
3626,University of Phoenix-Northern Virginia Campus,3,0,10240.0,52,0.135500822,0.015967208,0
3627,Allied Health Institute,3,0,12304.0,10,0.106694561,0.04793951204880309,0
3628,Rutgers University-New Brunswick,1,0,13499.0,36,0.15777064504154126,0.09437983713587411,0
3629,Grace School of Theology,2,0,4754.0,50,0.14186649974413781,0.0711596745923386,0
3630,Gateway Community and Technical College,1,0,3536.0,20,0.11627907,0.030769231,0
3631,Vatterott College-Kansas City,3,0,12692.0,28,0.1259623544467344,0.04793951204880309,0
3634,ITT Technical Institute-Atlanta,3,0,18048.0,12,0.1259623544467344,0.04793951204880309,0
3635,Hot Springs Beauty College,3,0,13100.0,2,0.1259623544467344,0.0,0
3636,Caldwell College,2,0,29000.0,36,0.194225722,0.156167979,0
3638,University of Massachusetts-Boston,1,0,11966.0,22,0.15777064504154126,0.09437983713587411,0
3639,Hollywood Institute of Beauty Careers,3,0,13200.0,10,0.098526704,0.04793951204880309,0
3640,ITT Technical Institute-Springfield,3,0,18048.0,28,0.1259623544467344,0.04793951204880309,0
3641,Brown Mackie College-Michigan City,3,0,12114.0,18,0.1259623544467344,0.04793951204880309,0
3643,Swedish Institute a College of Health Sciences,3,0,13372.0,39,0.151029748,0.018306636,0
3645,University of Phoenix-Utah Campus,3,0,11218.0,51,0.135500822,0.015967208,0
3647,South College-Asheville,3,0,18675.0,32,0.1259623544467344,0.04793951204880309,0
3648,Compass Career College,3,0,12800.0,21,0.071748879,0.04793951204880309,0
3649,Anamarc College-El Paso East,3,0,26035.0,50,0.136204889,0.04793951204880309,0
3651,Empire Beauty School-Providence,3,0,16500.0,46,0.095963756,0.019769358,0
3652,Velvet Touch Academy of Cosmetology,3,0,13000.0,16,0.112068966,0.04793951204880309,0
3653,Siena College,2,0,31368.0,39,0.14186649974413781,0.0711596745923386,0
3656,Warner University,2,0,18430.0,10,0.14186649974413781,0.0711596745923386,0
3657,Avila University,2,0,24950.0,28,0.182940516,0.138047138,0
3658,Stevens-Henager College-Boise,2,0,17116.0,16,0.14186649974413781,0.0711596745923386,0
3659,Remington College-Dallas Campus,2,0,15995.0,50,0.100698487,0.00839847,0
3660,Strayer University-Delaware,3,0,15495.0,9,0.138014931,0.012998267,0
3661,Bethesda University of California,2,0,7620.0,5,0.117021277,0.0711596745923386,0
3662,Regency Beauty Institute-Burnsville,3,0,16200.0,27,0.094486839,0.027951642,0
3663,Thomas More College,2,0,27345.0,20,0.14186649974413781,0.0711596745923386,0
3664,Kaplan College-Beaumont,3,0,15984.0,50,0.095167835,0.008852822,0
3666,National College-Lexington,3,0,11550.0,20,0.074859638,0.04793951204880309,0
3667,Roanoke College,2,0,36597.0,52,0.14186649974413781,0.0711596745923386,0
3668,Maximum Style Tec School of Cosmetology,3,0,12350.0,51,0.1259623544467344,0.04793951204880309,0
3669,Paul Mitchell the School-Pasadena,3,0,18000.0,5,0.148471616,0.04793951204880309,0
3670,Marinello Schools of Beauty-Lawrence,3,0,15865.0,19,0.1259623544467344,0.04793951204880309,0
3671,Career Point College,3,0,22300.0,50,0.1259623544467344,0.04793951204880309,0
3672,Celebrity School of Beauty,3,0,11360.0,10,0.1259623544467344,0.04793951204880309,0
3675,Vanguard University of Southern California,2,0,29250.0,5,0.14186649974413781,0.0711596745923386,0
3677,Merrillville Beauty College,3,0,11500.0,18,0.1259623544467344,0.0,0
3678,ITT Technical Institute-Austin,3,0,18048.0,50,0.1259623544467344,0.04793951204880309,0
3681,American Academy of Personal Training,3,0,5025.0,39,0.1259623544467344,0.04793951204880309,0
3683,Headquarters Academy of Hair Design Inc,3,0,12000.0,33,0.1259623544467344,0.04793951204880309,0
3684,Rosemead Beauty School,3,0,9139.0,5,0.1259623544467344,0.04793951204880309,0
3685,Marinello School of Beauty,3,0,18511.0,5,0.1259623544467344,0.04793951204880309,0
3686,IBMC College,3,0,11700.0,6,0.1259623544467344,0.04793951204880309,0
3688,National Career Institute,3,0,15100.0,36,0.1259623544467344,0.0,0
3689,Kaplan College-Bakersfield,3,0,14567.0,5,0.099716714,0.009631728,0
3691,Lincoln Technical Institute-Fern Park,3,0,12950.0,10,0.158730159,0.04793951204880309,0
3692,The Art Institute of Atlanta,3,0,17596.0,12,0.1259623544467344,0.04793951204880309,0
3694,The Art Institute of Pittsburgh-Online Division,3,0,17020.0,43,0.1259623544467344,0.04793951204880309,0
3696,Old Town Barber College-Wichita,3,0,14995.0,19,0.1259623544467344,0.04793951204880309,0
3697,Star Career Academy–Brick,3,0,14734.0,36,0.096168295,0.01728024,0
3700,The Art Institute of Las Vegas,3,0,17416.0,38,0.1259623544467344,0.04793951204880309,0
3701,Euphoria Institute of Beauty Arts & Sciences-Summerlin,3,0,17712.0,38,0.128408459,0.023511408,0
3703,Strayer University-Savannah Campus,3,0,15495.0,12,0.138014931,0.012998267,0
3704,Lincoln College of Technology-Columbia,3,0,29676.0,23,0.180104712,0.068062827,0
3705,Fortis College-Montgomery,3,0,39959.0,1,0.096131301,0.011723329,0
3707,Unitech Training Academy-Lafayette,3,0,13245.0,21,0.067706487,0.010280043,0
3708,University of Washington-Seattle Campus,1,0,12397.0,55,0.15777064504154126,0.09437983713587411,0
3709,Yeshivas Novominsk,2,0,9000.0,39,0.14186649974413781,0.0,0
3711,The Art Institute of Tucson,3,0,17416.0,4,0.1259623544467344,0.04793951204880309,0
3712,Paul Mitchell the School-Tampa,3,0,12425.0,10,0.144444444,0.072486773,0
3715,Mayfield College,3,0,12750.0,5,0.09787234,0.04793951204880309,0
3716,International Academy of Style,3,0,19450.0,38,0.188679245,0.04793951204880309,0
3722,University of Phoenix-West Florida Campus,3,0,11320.0,10,0.135500822,0.015967208,0
3723,Bryant & Stratton College-Akron,3,0,16565.0,40,0.104719336,0.011435537,0
3724,Fortis College-Foley,3,0,15748.0,1,0.086003373,0.04793951204880309,0
3726,The Christ College of Nursing and Health Sciences,2,0,18883.0,40,0.142222222,0.111111111,0
3729,Pittsburgh Technical Institute,3,0,15356.0,43,0.151567944,0.048780488,0
3732,The Temple-A Paul Mitchell Partner School,3,0,17000.0,23,0.138888889,0.142857143,0
3733,Sanford-Brown College-Houston,3,0,15209.0,50,0.100715252,0.014305045,0
3734,University of South Carolina-Columbia,1,0,10816.0,47,0.15777064504154126,0.09437983713587411,0
3736,Fortis College-Orange Park,3,0,13493.0,10,0.112012987,0.017857143,0
3737,Academy of Massage and Bodywork,3,0,8200.0,9,0.1259623544467344,0.04793951204880309,0
3738,Baldwin Beauty School-South Austin,3,0,12200.0,50,0.120879121,0.0,0
3739,McCann School of Business and Technology,3,0,9820.0,43,0.1259623544467344,0.04793951204880309,0
3742,Vista College-Online,3,0,35000.0,51,0.109126984,0.04793951204880309,0
3743,Ohio Mid-Western College,2,0,10944.0,40,0.084507042,0.0711596745923386,0
3744,Alderson Broaddus University,2,0,22740.0,57,0.14186649974413781,0.0711596745923386,0
3745,Dominican College of Blauvelt,2,0,24790.0,39,0.14186649974413781,0.0711596745923386,0
3746,Hair Arts Academy,3,0,11900.0,18,0.12345679,0.04793951204880309,0
3747,French Academy of Cosmetology,3,0,8638.0,26,0.1259623544467344,0.04793951204880309,0
3749,Southern California Seminary,2,0,13692.0,5,0.14186649974413781,0.0711596745923386,0
3751,Texas Barber Colleges and Hairstyling Schools Branch Campus #6,3,0,12450.0,50,0.084255319,0.04793951204880309,0
3753,Minnesota School of Business-Plymouth,3,0,14040.0,27,0.1259623544467344,0.04793951204880309,0
3754,Pennsylvania State University-Penn State York,1,0,13602.0,43,0.15777064504154126,0.09437983713587411,0
3756,University of Phoenix-Albuquerque Campus,3,0,10240.0,37,0.135500822,0.015967208,0
3757,Southeast Missouri Hospital College of Nursing and Health Sciences,2,0,13800.0,28,0.178947368,0.0711596745923386,0
3758,Virginia College-Greenville,3,0,11895.0,47,0.1259623544467344,0.04793951204880309,0
3759,Empire College School of Business,3,0,17700.0,5,0.155844156,0.04793951204880309,0
3761,Wyotech-Fremont,3,0,28140.0,5,0.146889031,0.04233483,0
3763,Vista College,3,0,14725.0,50,0.100597296,0.006758881,0
3765,Lincoln Technical Institute-Mahwah,3,0,28421.0,36,0.1259623544467344,0.04793951204880309,0
3767,Mercyhurst University-North East Campus,2,0,16400.0,43,0.128273413,0.161118509,0
3769,California College San Diego,2,0,18480.0,5,0.152126893,0.01297765,0
3770,Concept College of Cosmetology,3,0,13650.0,17,0.106382979,0.04793951204880309,0
3771,Robert Paul Academy of Cosmetology Arts & Sciences,3,0,17047.0,23,0.185714286,0.04793951204880309,0
3772,Florida College,2,0,14490.0,10,0.168711656,0.159509203,0
3775,ITT Technical Institute-Pensacola,3,0,18048.0,10,0.1259623544467344,0.04793951204880309,0
3776,Circle in the Square Theater School,2,0,14540.0,39,0.14186649974413781,0.0711596745923386,0
3780,City College-Gainesville,2,0,15840.0,10,0.123850399,0.011036174,0
3781,Premiere Career College,3,0,25091.0,5,0.160283688,0.04793951204880309,0
3782,Marketti Academy of Cosmetology,3,0,13615.0,26,0.1259623544467344,0.04793951204880309,0
3783,Harrison College-Indianapolis East,3,0,16740.0,18,0.1259623544467344,0.04793951204880309,0
3787,Academy of Salon and Spa,3,0,15000.0,2,0.101910828,0.04793951204880309,0
3788,Kenneth Shuler School of Cosmetology-Spartanburg,3,0,16750.0,47,0.11302682,0.04793951204880309,0
3790,Everest College-West Los Angeles,3,0,14328.0,5,0.108908582,0.009794776,0
3791,Jacksonville University,2,0,29900.0,10,0.168767123,0.128767123,0
3792,Commonwealth Technical Institute,2,0,16836.0,43,0.129707113,0.0,0
3793,Regency Beauty Institute-Joliet,3,0,16200.0,17,0.094486839,0.027951642,0
3794,Fortis College-Largo,3,0,23000.0,10,0.1259623544467344,0.04793951204880309,0
3796,Southwest School of Business and Technical Careers-South Texas,3,0,14550.0,50,0.056291391,0.04793951204880309,0
3797,ITT Technical Institute-Charlotte North,3,0,18048.0,32,0.1259623544467344,0.04793951204880309,0
3798,Strayer University-Rockville Campus,3,0,15495.0,23,0.138014931,0.012998267,0
3799,Kaplan College-Riverside,3,0,15029.0,5,0.142648135,0.024140454,0
3800,Independence University,2,0,15728.0,51,0.14186649974413781,0.0711596745923386,0
3802,Travel Institute of the Pacific,3,0,8284.0,14,0.107438017,0.04793951204880309,0
3803,Associated Technical College-Los Angeles,3,0,14900.0,5,0.1259623544467344,0.04793951204880309,0
3805,Mercy College of Ohio,2,0,11430.0,40,0.130890052,0.082460733,0
3806,Allen School-Jamaica,3,0,16080.0,39,0.1259623544467344,0.04793951204880309,0
3811,Pacific College of Oriental Medicine-Chicago,3,0,8496.0,17,0.134328358,0.042288557,0
3812,Quest College,3,0,24113.0,50,0.13,0.04793951204880309,0
3813,American Career College-Long Beach,3,0,16950.0,5,0.1259623544467344,0.04793951204880309,0
3815,San Francisco Conservatory of Music,2,0,39580.0,5,0.211538462,0.0711596745923386,0
3818,West Michigan College of Barbering and Beauty,3,0,8216.0,26,0.1259623544467344,0.0,0
3819,Northern Illinois University,1,0,12976.0,17,0.15264059,0.127485842,0
3820,Winthrop University,1,0,13670.0,47,0.164241164,0.121829522,0
3821,Laurel Business Institute,3,0,9444.0,43,0.13,0.04793951204880309,0
3824,Southern Illinois University-Carbondale,1,0,12093.0,17,0.15777064504154126,0.09437983713587411,0
3826,Argosy University-Sarasota,3,0,13663.0,10,0.126508959,0.031126509,0
3827,Lincoln College,2,0,17500.0,17,0.157534247,0.047945206,0
3828,Aria Health School of Nursing,2,0,13710.0,43,0.175757576,0.139393939,0
3829,SW School of Business and Technical Careers-North Campus,3,0,14600.0,50,0.117647059,0.0,0
3830,Career Center of Southern Illinois,1,0,14300.0,17,0.137254902,0.09437983713587411,0
3831,Fortis Institute-Jacksonville,3,0,17900.0,10,0.112012987,0.017857143,0
3834,St Thomas University,2,0,26370.0,10,0.153271028,0.056074766,0
3839,Star Career Academy-Philadelphia,3,0,14844.0,43,0.1259623544467344,0.04793951204880309,0
3843,ITT Technical Institute-Albuquerque,3,0,19344.0,37,0.1259623544467344,0.04793951204880309,0
3844,Milan Institute-Merced,3,0,16789.0,5,0.109470305,0.011235955,0
3846,University of Phoenix-Boston Campus,3,0,10240.0,22,0.135500822,0.015967208,0
3847,Cheyney University of Pennsylvania,1,0,8806.0,43,0.15777064504154126,0.09437983713587411,0
3848,Fortis College-Cutler Bay,3,0,40062.0,10,0.1259623544467344,0.04793951204880309,0
3850,Oakland City University,2,0,19200.0,18,0.14186649974413781,0.0711596745923386,0
3852,Keiser University-Daytona,2,0,16284.0,10,0.14186649974413781,0.0711596745923386,0
3853,Empire Beauty School-Thornton,3,0,18000.0,6,0.097618118,0.022256931,0
3854,Nebraska Methodist College of Nursing & Allied Health,2,0,13302.0,34,0.150300601,0.138276553,0
3855,Xenon International Academy-Omaha,3,0,17700.0,34,0.115727003,0.059347181,0
3856,St Joseph School of Nursing,2,0,16558.0,35,0.18115942,0.123188406,0
3857,ITT Technical Institute-Strongsville,3,0,18048.0,40,0.1259623544467344,0.04793951204880309,0
3858,ITT Technical Institute-South Bend,3,0,18048.0,18,0.1259623544467344,0.04793951204880309,0
3860,DeVry University-Illinois,3,0,16010.0,17,0.1259623544467344,0.04793951204880309,0
3861,Regency Beauty Institute-Chattanooga,3,0,16400.0,49,0.094486839,0.027951642,0
3862,Central California School,3,0,9535.0,5,0.175,0.04793951204880309,0
3863,Star Career Academy-Clifton,3,0,14734.0,36,0.1259623544467344,0.04793951204880309,0
3866,National Beauty College,3,0,8100.0,6,0.1259623544467344,0.0,0
3867,Gwinnett College-Sandy Springs,3,0,12210.0,12,0.100671141,0.04793951204880309,0
3868,Kaplan College-Modesto,3,0,14922.0,5,0.1259623544467344,0.04793951204880309,0
3870,CRU Institute,3,0,15500.0,5,0.1259623544467344,0.04793951204880309,0
3871,Empire Beauty School-Lowell,3,0,11200.0,22,0.101382489,0.021505376,0
3872,Remington College-Heathrow Campus,2,0,14250.0,10,0.100698487,0.00839847,0
3874,Moler Barber College,3,0,12999.0,5,0.1259623544467344,0.04793951204880309,0
3877,Humphreys College-Modesto,2,0,11277.0,5,0.142566191,0.020366599,0
3881,Berkeley College - Westchester Campus,3,0,23100.0,39,0.160178685,0.020102106,0
3882,Brighton Institute of Cosmetology,3,0,13915.0,26,0.1259623544467344,0.04793951204880309,0
3883,Aspen Beauty Academy of Laurel,3,0,13600.0,23,0.130952381,0.04793951204880309,0
3886,Allen School-Brooklyn,3,0,16080.0,39,0.1259623544467344,0.04793951204880309,0
3887,Minnesota School of Business-Richfield,3,0,14040.0,27,0.1259623544467344,0.04793951204880309,0
3888,Ross Medical Education Center-Madison Heights,3,0,15680.0,26,0.104629043,0.028535193,0
3890,Lansdale School of Cosmetology Inc,3,0,14425.0,43,0.1259623544467344,0.04793951204880309,0
3891,Illinois Center for Broadcasting–Chicago Campus,3,0,16877.0,17,0.134831461,0.024344569,0
3892,Rob Roy Academy - Woonsocket,3,0,12500.0,46,0.13125,0.04793951204880309,0
3893,New Hampshire Institute for Therapeutic Arts,3,0,10000.0,35,0.1259623544467344,0.04793951204880309,0
3898,Rob Roy Academy-Taunton,3,0,12500.0,22,0.1259623544467344,0.04793951204880309,0
3900,Milan Institute of Cosmetology-San Antonio Walzem,3,0,12799.0,50,0.108718305,0.009030914,0
3901,Michaels School of Hair Design and Esthetics-Paul Mitchell Partner School,3,0,16995.0,35,0.101851852,0.078703704,0
3902,Harrison College-Terre Haute,3,0,16740.0,18,0.1259623544467344,0.04793951204880309,0
3903,University of Cincinnati-Main Campus,1,0,10784.0,40,0.15777064504154126,0.09437983713587411,0
3904,Strayer University-Maryland,3,0,15495.0,23,0.138014931,0.012998267,0
3906,Remington College-Shreveport Campus,2,0,15995.0,21,0.100698487,0.00839847,0
3907,Everest College-Merrionette Park,3,0,18841.0,17,0.057352542,0.004349008,0
3908,Cascade Beauty College,3,0,11500.0,55,0.1259623544467344,0.0,0
3909,Tricoci University of Beauty Culture-Highland,3,0,18800.0,18,0.141025641,0.051282051,0
3911,Harrison College-Indianapolis,3,0,16740.0,18,0.1259623544467344,0.04793951204880309,0
